 Waveform Sampling 
 
 Durata: 12325
 Numero di punti 500
 Tempo di campionamento (in microsecondi 24.65
 
218 , 2020 , 2.32 , 5373.70
219 , 2047 , 2.35 , 5398.35
220 , 2064 , 2.37 , 5423.00
221 , 2090 , 2.40 , 5447.65
222 , 2114 , 2.43 , 5472.30
223 , 2140 , 2.46 , 5496.95
224 , 2166 , 2.49 , 5521.60
225 , 2189 , 2.51 , 5546.25
226 , 2214 , 2.54 , 5570.90
227 , 2236 , 2.57 , 5595.55
228 , 2264 , 2.60 , 5620.20
229 , 2282 , 2.62 , 5644.85
230 , 2309 , 2.65 , 5669.50
231 , 2341 , 2.69 , 5694.15
232 , 2359 , 2.71 , 5718.80
233 , 2383 , 2.74 , 5743.45
234 , 2404 , 2.76 , 5768.10
235 , 2423 , 2.78 , 5792.75
236 , 2448 , 2.81 , 5817.40
237 , 2468 , 2.83 , 5842.05
238 , 2488 , 2.86 , 5866.70
239 , 2510 , 2.88 , 5891.35
240 , 2532 , 2.91 , 5916.00
241 , 2550 , 2.93 , 5940.65
242 , 2568 , 2.95 , 5965.30
243 , 2573 , 2.95 , 5989.95
244 , 2598 , 2.98 , 6014.60
245 , 2613 , 3.00 , 6039.25
246 , 2627 , 3.02 , 6063.90
247 , 2646 , 3.04 , 6088.55
248 , 2656 , 3.05 , 6113.20
249 , 2667 , 3.06 , 6137.85
250 , 2677 , 3.07 , 6162.50
251 , 2683 , 3.08 , 6187.15
252 , 2697 , 3.10 , 6211.80
253 , 2708 , 3.11 , 6236.45
254 , 2710 , 3.11 , 6261.10
255 , 2720 , 3.12 , 6285.75
256 , 2724 , 3.13 , 6310.40
257 , 2726 , 3.13 , 6335.05
258 , 2729 , 3.13 , 6359.70
259 , 2730 , 3.13 , 6384.35
260 , 2727 , 3.13 , 6409.00
261 , 2727 , 3.13 , 6433.65
262 , 2729 , 3.13 , 6458.30
263 , 2717 , 3.12 , 6482.95
264 , 2717 , 3.12 , 6507.60
265 , 2715 , 3.12 , 6532.25
266 , 2708 , 3.11 , 6556.90
267 , 2693 , 3.09 , 6581.55
268 , 2684 , 3.08 , 6606.20
269 , 2673 , 3.07 , 6630.85
270 , 2667 , 3.06 , 6655.50
271 , 2656 , 3.05 , 6680.15
272 , 2640 , 3.03 , 6704.80
273 , 2628 , 3.02 , 6729.45
