 Waveform Sampling 
 
 Durata: 12324
 Numero di punti 500
 Tempo di campionamento (in microsecondi 24.65
 
448 , 2417 , 2.77 , 11042.30
449 , 2438 , 2.80 , 11066.95
450 , 2453 , 2.82 , 11091.60
451 , 2466 , 2.83 , 11116.25
452 , 2492 , 2.86 , 11140.90
453 , 2504 , 2.87 , 11165.54
454 , 2515 , 2.89 , 11190.19
455 , 2530 , 2.90 , 11214.84
456 , 2551 , 2.93 , 11239.49
457 , 2564 , 2.94 , 11264.14
458 , 2580 , 2.96 , 11288.78
459 , 2595 , 2.98 , 11313.43
460 , 2613 , 3.00 , 11338.08
461 , 2629 , 3.02 , 11362.73
462 , 2638 , 3.03 , 11387.38
463 , 2666 , 3.06 , 11412.02
464 , 2675 , 3.07 , 11436.67
465 , 2698 , 3.10 , 11461.32
466 , 2707 , 3.11 , 11485.97
467 , 2717 , 3.12 , 11510.62
468 , 2733 , 3.14 , 11535.26
469 , 2718 , 3.12 , 11559.91
470 , 2698 , 3.10 , 11584.56
471 , 2680 , 3.08 , 11609.21
472 , 2671 , 3.07 , 11633.86
473 , 2656 , 3.05 , 11658.50
474 , 2640 , 3.03 , 11683.15
475 , 2613 , 3.00 , 11707.80
476 , 2601 , 2.99 , 11732.45
477 , 2589 , 2.97 , 11757.10
478 , 2569 , 2.95 , 11781.74
479 , 2556 , 2.93 , 11806.39
480 , 2549 , 2.93 , 11831.04
481 , 2520 , 2.89 , 11855.69
482 , 2511 , 2.88 , 11880.34
483 , 2493 , 2.86 , 11904.98
484 , 2473 , 2.84 , 11929.63
485 , 2462 , 2.83 , 11954.28
486 , 2447 , 2.81 , 11978.93
487 , 2433 , 2.79 , 12003.58
488 , 2416 , 2.77 , 12028.22
489 , 2408 , 2.76 , 12052.87
490 , 2379 , 2.73 , 12077.52
491 , 2372 , 2.72 , 12102.17
492 , 2350 , 2.70 , 12126.82
493 , 2333 , 2.68 , 12151.46
494 , 2315 , 2.66 , 12176.11
495 , 2308 , 2.65 , 12200.76
496 , 2289 , 2.63 , 12225.41
497 , 2275 , 2.61 , 12250.06
498 , 2263 , 2.60 , 12274.70
499 , 2240 , 2.57 , 12299.35
